strain	clade
a/chicken/mexico/6531_05/2005|h5n2|KM368280|northern_hemisphere|north_america|mexico|chicken|chicken|galliforme|avian|2005-10-XX|2005-10	Am_nonGsGD
a/mallard/maryland/11os1728/2011|h5n2|CY203413|northern_hemisphere|north_america|usa|mallard|mallard|anseriforme|avian|2011-08-11|2011-08-11	Am_nonGsGD
a/wildbird/wisconsin/433163_1/2006|h5n2|GU050258|northern_hemisphere|north_america|usa|wildbird|bird|other|avian|2006-XX-XX|2006	Am_nonGsGD
a/environment/maryland/06os1177/2006|h5n1|CY190139|northern_hemisphere|north_america|usa|environment|environment|environment|environment|2006-08-02|2006-08-02	Am_nonGsGD
a/avian/newjersey/437109/2006|h5n2|GU049865|northern_hemisphere|north_america|usa|avian|bird|other|avian|2006-XX-XX|2006	Am_nonGsGD
a/mallard/wisconsin/2576/2009|h5n1|CY097350|northern_hemisphere|north_america|usa|mallard|mallard|anseriforme|avian|2009-10-06|2009-10-06	Am_nonGsGD
a/canadagoose/ak/44075_058/2006|h5n2|EU099317|northern_hemisphere|north_america|usa|canadagoose|canada_goose|anseriforme|avian|2006-XX-XX|2006	Am_nonGsGD
a/duck/pennsylvania/446080_7/2006|h5n2|GQ923429|northern_hemisphere|north_america|usa|duck|duck|anseriforme|avian|2006-XX-XX|2006	Am_nonGsGD
a/mallard/california/2535v/2011|h5n1|CY133989|northern_hemisphere|north_america|usa|mallard|mallard|anseriforme|avian|2011-08-12|2011-08-12	Am_nonGsGD
a/chicken/ny/14009/1993|h5n2|EU743027|northern_hemisphere|north_america|usa|chicken|chicken|galliforme|avian|1993-XX-XX|1993	Am_nonGsGD
a/muscovyduck/pennsylvania/4484_2/2013|h5|KM244047|northern_hemisphere|north_america|usa|muscovyduck|Muscovy_duck|anseriforme|avian|2013-02-01|2013-02-01	Am_nonGsGD
a/mallard/california/1426/2013|h5n5|CY177305|northern_hemisphere|north_america|usa|mallard|mallard|anseriforme|avian|2013-07-23|2013-07-23	Am_nonGsGD
a/wildbird/wisconsin/439436/2006|h5n2|GU050174|northern_hemisphere|north_america|usa|wildbird|bird|other|avian|2006-XX-XX|2006	Am_nonGsGD
a/mallard/southcentralalaska/12ml00991_aaf1/2014|h5n2|CY194189|northern_hemisphere|north_america|usa|mallard|mallard|anseriforme|avian|2014-09-22|2014-09-22	Am_nonGsGD
a/chicken/sc/a688/2015|h5n2|KR137694|northern_hemisphere|china|taiwan|chicken|chicken|galliforme|avian|2015-01-29|2015-01-29	Am_nonGsGD
a/duck/newyork/445743/2006|h5n2|GQ117137|northern_hemisphere|north_america|usa|duck|duck|anseriforme|avian|2006-XX-XX|2006	Am_nonGsGD
a/mallard/maryland/258/2001|h5n2|EF607862|northern_hemisphere|north_america|usa|mallard|mallard|anseriforme|avian|2001-XX-XX|2001	Am_nonGsGD
a/wildduck/ohio/623/2004|h5n1|GU186785|northern_hemisphere|north_america|usa|wildduck|duck|anseriforme|avian|2004-XX-XX|2004	Am_nonGsGD
a/greenwingedteal/iowa/463990_3/2006|h5n2|GQ923181|northern_hemisphere|north_america|usa|greenwingedteal|green-winged_teal|anseriforme|avian|2006-XX-XX|2006	Am_nonGsGD
a/blue_wingedteal/guatemala/cip049_08/2010|h5n3|CY096704|tropical|north_america|guatemala|blue_wingedteal|blue_wingedteal|other|avian|2010-01-31|2010-01-31	Am_nonGsGD
a/mallard/california/2559v/2011|mixedh5|CY132620|northern_hemisphere|north_america|usa|mallard|mallard|anseriforme|avian|2011-08-12|2011-08-12	Am_nonGsGD
a/americangreen_wingedteal/mississippi/12os5061/2012|h5n2|CY186788|northern_hemisphere|north_america|usa|americangreen_wingedteal|green-winged_teal|anseriforme|avian|2012-12-08|2012-12-08	Am_nonGsGD
a/duck/hokkaido/84/2002|h5n3|AB241623|northern_hemisphere|japan_korea|japan|duck|duck|anseriforme|avian|2002-XX-XX|2002	Am_nonGsGD
a/chicken/mexico/876_06/2006|h5n2|KM368298|northern_hemisphere|north_america|mexico|chicken|chicken|galliforme|avian|2006-04-XX|2006-04	Am_nonGsGD
a/environment/maryland/1158/2006|h5n1|JF758702|northern_hemisphere|north_america|usa|environment|environment|environment|environment|2006-08-02|2006-08-02	Am_nonGsGD
a/chicken/hidalgo/1433_6/2005|h5n2|KM455905|northern_hemisphere|north_america|mexico|chicken|chicken|galliforme|avian|2005-XX-XX|2005	Am_nonGsGD
a/mallard/california/1402/2013|h5n5|CY176965|northern_hemisphere|north_america|usa|mallard|mallard|anseriforme|avian|2013-07-23|2013-07-23	Am_nonGsGD
a/herringgull/nj/402/1989|h5n3|CY005926|northern_hemisphere|north_america|usa|herringgull|herring_gull|neoave|avian|1989-04-23|1989-04-23	Am_nonGsGD
a/mallard/britishcolumbia/07826/2005|h5n2|CY047496|northern_hemisphere|north_america|canada|mallard|mallard|anseriforme|avian|2005-08-30|2005-08-30	Am_nonGsGD
a/white_facedwhistling_duck/colombia/1/2011|h5n2|KC703342|tropical|south_america|colombia|white_facedwhistling_duck|white_facedwhistling_duck|other|avian|2011-04-11|2011-04-11	Am_nonGsGD
a/mallard/maryland/11os1704/2011|h5n2|CY203349|northern_hemisphere|north_america|usa|mallard|mallard|anseriforme|avian|2011-08-11|2011-08-11	Am_nonGsGD
a/chicken/veracruz/0835_06/2006|h5n2|KM368289|northern_hemisphere|north_america|mexico|chicken|chicken|galliforme|avian|2006-02-XX|2006-02	Am_nonGsGD
a/americanwidgeon/mississippi/11os6097/2011|h5n3|CY166824|northern_hemisphere|north_america|usa|americanwidgeon|American_widgeon|anseriforme|avian|2011-12-10|2011-12-10	Am_nonGsGD
a/mallard/california/1499/2013|h5n5|CY177417|northern_hemisphere|north_america|usa|mallard|mallard|anseriforme|avian|2013-07-30|2013-07-30	Am_nonGsGD
a/mallard/maryland/11os1748/2011|h5n2|CY203517|northern_hemisphere|north_america|usa|mallard|mallard|anseriforme|avian|2011-08-11|2011-08-11	Am_nonGsGD
a/environment/indiana/3599/2009|h5n2|CY097245|northern_hemisphere|north_america|usa|environment|environment|environment|environment|2009-11-13|2009-11-13	Am_nonGsGD
a/americanwidgeon/oregon/467919/2006|h5n2|GU050059|northern_hemisphere|north_america|usa|americanwidgeon|American_widgeon|anseriforme|avian|2006-XX-XX|2006	Am_nonGsGD
a/chicken/ibaraki/2/2005|h5n2|AB275420|northern_hemisphere|japan_korea|japan|chicken|chicken|galliforme|avian|2005-XX-XX|2005	Am_nonGsGD
a/mallard/missouri/11os4987/2011|h5n2|CY166923|northern_hemisphere|north_america|usa|mallard|mallard|anseriforme|avian|2011-11-14|2011-11-14	Am_nonGsGD
a/chicken/texas/298313_2/2004|h5n2|GU052644|northern_hemisphere|north_america|usa|chicken|chicken|galliforme|avian|2004-XX-XX|2004	Am_nonGsGD
a/mallard/nv/449567_4/2006|h5n2|GU050205|northern_hemisphere|north_america|usa|mallard|mallard|anseriforme|avian|2006-XX-XX|2006	Am_nonGsGD
a/northernpintail/california/466371/2006|h5n2|GU050038|northern_hemisphere|north_america|usa|northernpintail|Northern_pintail|anseriforme|avian|2006-XX-XX|2006	Am_nonGsGD
a/chicken/coahuila/2936_06/2006|h5n2|KM368300|northern_hemisphere|north_america|mexico|chicken|chicken|galliforme|avian|2006-03-XX|2006-03	Am_nonGsGD
a/americangreen_wingedteal/illinois/3053/2009|mixedh5|CY097184|northern_hemisphere|north_america|usa|americangreen_wingedteal|green-winged_teal|anseriforme|avian|2009-10-17|2009-10-17	Am_nonGsGD
a/environment/maryland/06os1175/2006|h5n1|CY190131|northern_hemisphere|north_america|usa|environment|environment|environment|environment|2006-08-02|2006-08-02	Am_nonGsGD
a/chicken/ibaraki/16/2005|h5n2|AB275433|northern_hemisphere|japan_korea|japan|chicken|chicken|galliforme|avian|2005-XX-XX|2005	Am_nonGsGD
a/mallard/california/1480/2013|h5n5|CY177345|northern_hemisphere|north_america|usa|mallard|mallard|anseriforme|avian|2013-07-30|2013-07-30	Am_nonGsGD
a/gadwall/missouri/10mo0280/2010|h5n2|CY133809|northern_hemisphere|north_america|usa|gadwall|gadwall|anseriforme|avian|2010-11-16|2010-11-16	Am_nonGsGD
a/ruddyturnstone/newjersey/ai07_69/2007|h5n1|CY144739|northern_hemisphere|north_america|usa|ruddyturnstone|ruddy_turnstone|neoave|avian|2007-07-26|2007-07-26	Am_nonGsGD
a/unknown/ny/118547_11/2001|h5n2|AY296078|northern_hemisphere|north_america|usa|unknown|unknown|unknown|unknown|2001-XX-XX|2001	Am_nonGsGD
a/mallard/maryland/11os1749/2011|h5n2|CY203525|northern_hemisphere|north_america|usa|mallard|mallard|anseriforme|avian|2011-08-11|2011-08-11	Am_nonGsGD
a/environment/maryland/06os1194/2006|h5n1|CY190195|northern_hemisphere|north_america|usa|environment|environment|environment|environment|2006-08-02|2006-08-02	Am_nonGsGD
a/duck/chiba/1/2006|h5n3|AB558467|northern_hemisphere|japan_korea|japan|duck|duck|anseriforme|avian|2006-XX-XX|2006	Am_nonGsGD
a/duck/newyork/484680/2007|h5n2|GU049948|northern_hemisphere|north_america|usa|duck|duck|anseriforme|avian|2007-XX-XX|2007	Am_nonGsGD
a/mallard/ohio/14os0460/2014|h5n2|CY204097|northern_hemisphere|north_america|usa|mallard|mallard|anseriforme|avian|2014-08-27|2014-08-27	Am_nonGsGD
a/chicken/taiwan/8988/2013|h5n2|KJ162676|northern_hemisphere|china|taiwan|chicken|chicken|galliforme|avian|2013-03-26|2013-03-26	Am_nonGsGD
a/mallard/california/1495/2013|h5n5|CY177393|northern_hemisphere|north_america|usa|mallard|mallard|anseriforme|avian|2013-07-30|2013-07-30	Am_nonGsGD
a/tundraswan/alaska/44050_005/2006|h5n2|JX080784|northern_hemisphere|north_america|usa|tundraswan|tundra_swan|anseriforme|avian|2006-05-11|2006-05-11	Am_nonGsGD
a/mallard/wisconsin/10os2672/2010|h5n1|CY133077|northern_hemisphere|north_america|usa|mallard|mallard|anseriforme|avian|2010-10-02|2010-10-02	Am_nonGsGD
a/chicken/ibaraki/3/2005|h5n2|AB275421|northern_hemisphere|japan_korea|japan|chicken|chicken|galliforme|avian|2005-XX-XX|2005	Am_nonGsGD
a/chicken/coahuila/1433_15/2006|h5n2|KM455945|northern_hemisphere|north_america|mexico|chicken|chicken|galliforme|avian|2006-XX-XX|2006	Am_nonGsGD
a/chicken/pennsylvania/3609/1993|h5n2|CY034681|northern_hemisphere|north_america|usa|chicken|chicken|galliforme|avian|1993-XX-XX|1993	Am_nonGsGD
a/guineafowl/oregon/459674_5/2006|h5n2|GQ923133|northern_hemisphere|north_america|usa|guineafowl|guinea_fowl|galliforme|avian|2006-XX-XX|2006	Am_nonGsGD
a/americangreen_wingedteal/california/hkwf609/2007|h5n2|CY033444|northern_hemisphere|north_america|usa|americangreen_wingedteal|green-winged_teal|anseriforme|avian|2007-11-10|2007-11-10	Am_nonGsGD
a/mallard/ohio/14os3373/2014|h5n2|CY204338|northern_hemisphere|north_america|usa|mallard|mallard|anseriforme|avian|2014-12-02|2014-12-02	Am_nonGsGD
a/mallard/illinois/11os5576/2011|h5n3|CY166298|northern_hemisphere|north_america|usa|mallard|mallard|anseriforme|avian|2011-11-12|2011-11-12	Am_nonGsGD
a/greenwingedteal/delaware/458672_5/2006|h5n2|GQ923501|northern_hemisphere|north_america|usa|greenwingedteal|green-winged_teal|anseriforme|avian|2006-XX-XX|2006	Am_nonGsGD
a/chicken/mexico/1433_5/2005|h5n2|KM455897|northern_hemisphere|north_america|mexico|chicken|chicken|galliforme|avian|2005-XX-XX|2005	Am_nonGsGD
a/mallard/california/5197/2009|h5n2|CY120707|northern_hemisphere|north_america|usa|mallard|mallard|anseriforme|avian|2009-07-27|2009-07-27	Am_nonGsGD
a/chicken/mexico/0867_06/2006|h5n2|KM368290|northern_hemisphere|north_america|mexico|chicken|chicken|galliforme|avian|2006-04-XX|2006-04	Am_nonGsGD
a/chicken/taiwan/0101/2012|h5n2|KF193386|northern_hemisphere|china|taiwan|chicken|chicken|galliforme|avian|2012-01-05|2012-01-05	Am_nonGsGD
a/avian/ny/53726/2000|h5n2|EU182303|northern_hemisphere|north_america|usa|avian|bird|other|avian|2000-XX-XX|2000	Am_nonGsGD
a/duck/sk/4628/2010|h5n3|KC790069|northern_hemisphere|north_america|canada|duck|duck|anseriforme|avian|2010-12-12|2010-12-12	Am_nonGsGD
a/northernpintail/wisconsin/10os2857/2010|h5n2|CY133093|northern_hemisphere|north_america|usa|northernpintail|Northern_pintail|anseriforme|avian|2010-10-02|2010-10-02	Am_nonGsGD
a/mallard/california/1500v/2013|h5n5|CY177433|northern_hemisphere|north_america|usa|mallard|mallard|anseriforme|avian|2013-07-30|2013-07-30	Am_nonGsGD
a/green_wingedteal/ohio/14os3380/2014|h5n2|CY204354|northern_hemisphere|north_america|usa|green_wingedteal|green_wingedteal|other|avian|2014-12-12|2014-12-12	Am_nonGsGD
a/chicken/taiwan/a1997/2012|h5n2|KF193394|northern_hemisphere|china|taiwan|chicken|chicken|galliforme|avian|2012-02-15|2012-02-15	Am_nonGsGD
a/env/california/7251/2008|h5n3|CY039636|northern_hemisphere|north_america|usa|env|environment|environment|environment|2008-08-14|2008-08-14	Am_nonGsGD
a/emu/texas/39442/1993|h5|AY444750|northern_hemisphere|north_america|usa|emu|emu|other|avian|1993-XX-XX|1993	Am_nonGsGD
a/blackduck/newyork/184/1988|h5n2|CY014872|northern_hemisphere|north_america|usa|blackduck|American_black_duck|anseriforme|avian|1988-XX-XX|1988	Am_nonGsGD
a/mallard/california/1392/2013|h5n5|CY177223|northern_hemisphere|north_america|usa|mallard|mallard|anseriforme|avian|2013-07-23|2013-07-23	Am_nonGsGD
a/environment/maryland/06os1193/2006|h5n1|CY190187|northern_hemisphere|north_america|usa|environment|environment|environment|environment|2006-08-02|2006-08-02	Am_nonGsGD
a/americangreen_wingedteal/wisconsin/10os2955/2010|h5n2|CY133234|northern_hemisphere|north_america|usa|americangreen_wingedteal|green-winged_teal|anseriforme|avian|2010-10-03|2010-10-03	Am_nonGsGD
a/canadagoose/newyork/475813_2/2007|h5n2|GQ923357|northern_hemisphere|north_america|usa|canadagoose|canada_goose|anseriforme|avian|2007-XX-XX|2007	Am_nonGsGD
a/mallard/southcentralalaska/12ml01469/2014|mixedh5|CY194164|northern_hemisphere|north_america|usa|mallard|mallard|anseriforme|avian|2014-10-24|2014-10-24	Am_nonGsGD
a/mallard/ohio/14os0570/2014|mixedh5|CY204187|northern_hemisphere|north_america|usa|mallard|mallard|anseriforme|avian|2014-08-22|2014-08-22	Am_nonGsGD
a/mallard/wisconsin/10os1604/2010|h5n2|CY132689|northern_hemisphere|north_america|usa|mallard|mallard|anseriforme|avian|2010-09-25|2010-09-25	Am_nonGsGD
a/waterfowl/colorado/476466_3/2007|h5n2|GQ923381|northern_hemisphere|north_america|usa|waterfowl|waterfowl|anseriforme|avian|2007-XX-XX|2007	Am_nonGsGD
a/chicken/queretaro/6794_05/2005|h5n2|KM368282|northern_hemisphere|north_america|mexico|chicken|chicken|galliforme|avian|2005-03-XX|2005-03	Am_nonGsGD
a/chicken/taiwan/683/2012|h5n2|KJ162588|northern_hemisphere|china|taiwan|chicken|chicken|galliforme|avian|2012-12-06|2012-12-06	Am_nonGsGD
a/canadagoose/wisconsin/474847_4/2006|h5n2|GU050128|northern_hemisphere|north_america|usa|canadagoose|canada_goose|anseriforme|avian|2006-XX-XX|2006	Am_nonGsGD
a/duck/sk/4612/2010|h5n3|KC790077|northern_hemisphere|north_america|canada|duck|duck|anseriforme|avian|2010-12-12|2010-12-12	Am_nonGsGD
a/mallard/maryland/07os2433/2007|h5n2|CY202802|northern_hemisphere|north_america|usa|mallard|mallard|anseriforme|avian|2007-12-27|2007-12-27	Am_nonGsGD
a/americanwidgeon/washington/466769/2006|h5n2|GU050045|northern_hemisphere|north_america|usa|americanwidgeon|American_widgeon|anseriforme|avian|2006-XX-XX|2006	Am_nonGsGD
a/leastsandpiper/southcentralalaska/16mb01323/2016|h5n2|CY213604|northern_hemisphere|north_america|usa|leastsandpiper|leastsandpiper|other|avian|2016-05-11|2016-05-11	Am_nonGsGD
a/chicken/queretaro/0089_06/2006|h5n2|KM368286|northern_hemisphere|north_america|mexico|chicken|chicken|galliforme|avian|2006-01-XX|2006-01	Am_nonGsGD
a/sandpiper/southcentralalaska/16mb01259/2016|h5n2|CY213584|northern_hemisphere|north_america|usa|sandpiper|sandpiper|neoave|avian|2016-05-09|2016-05-09	Am_nonGsGD
a/gadwall/mississippi/11os5840/2011|h5n3|CY166752|northern_hemisphere|north_america|usa|gadwall|gadwall|anseriforme|avian|2011-12-08|2011-12-08	Am_nonGsGD
a/mallard/arkansas/473507_1/2006|h5n2|GQ923333|northern_hemisphere|north_america|usa|mallard|mallard|anseriforme|avian|2006-XX-XX|2006	Am_nonGsGD
a/mallard/wisconsin/11os3490/2011|mixedh5|CY166444|northern_hemisphere|north_america|usa|mallard|mallard|anseriforme|avian|2011-10-23|2011-10-23	Am_nonGsGD
a/env/california/7264/2008|h5n3|CY039676|northern_hemisphere|north_america|usa|env|environment|environment|environment|2008-08-14|2008-08-14	Am_nonGsGD
a/mallard/montana/456423/2006|h5n3|GU051949|northern_hemisphere|north_america|usa|mallard|mallard|anseriforme|avian|2006-XX-XX|2006	Am_nonGsGD
a/chicken/taiwan/1209/2003|h5n2|AY573917|northern_hemisphere|china|taiwan|chicken|chicken|galliforme|avian|2003-XX-XX|2003	Am_nonGsGD
a/chicken/taiwan/1680/2013|h5n2|KJ162620|northern_hemisphere|china|taiwan|chicken|chicken|galliforme|avian|2013-01-29|2013-01-29	Am_nonGsGD
a/mallard/mb/458/2005|h5|EF205596|northern_hemisphere|north_america|canada|mallard|mallard|anseriforme|avian|2005-XX-XX|2005	Am_nonGsGD
a/mallard/minnesota/ai11_4227/2011|h5n4|CY206099|northern_hemisphere|north_america|usa|mallard|mallard|anseriforme|avian|2011-09-07|2011-09-07	Am_nonGsGD
a/unknown/ny/101250_18/2001|h5n2|AY296076|northern_hemisphere|north_america|usa|unknown|unknown|unknown|unknown|2001-XX-XX|2001	Am_nonGsGD
a/duck/newyork/483239/2007|h5n2|GU049935|northern_hemisphere|north_america|usa|duck|duck|anseriforme|avian|2007-XX-XX|2007	Am_nonGsGD
a/env/california/7261/2008|h5n3|CY039660|northern_hemisphere|north_america|usa|env|environment|environment|environment|2008-08-14|2008-08-14	Am_nonGsGD
a/americangreen_wingedteal/mississippi/12os311/2012|h5n3|CY167192|northern_hemisphere|north_america|usa|americangreen_wingedteal|green-winged_teal|anseriforme|avian|2012-01-17|2012-01-17	Am_nonGsGD
a/canadagoose/colorado/474037_5/2006|h5n2|GU050120|northern_hemisphere|north_america|usa|canadagoose|canada_goose|anseriforme|avian|2006-XX-XX|2006	Am_nonGsGD
a/chicken/ty/a665/2015|h5n2|KR137686|northern_hemisphere|china|taiwan|chicken|chicken|galliforme|avian|2015-01-29|2015-01-29	Am_nonGsGD
a/mallard/southcentralalaska/12ml01048_aaf1/2014|h5n2|CY194213|northern_hemisphere|north_america|usa|mallard|mallard|anseriforme|avian|2014-09-23|2014-09-23	Am_nonGsGD
a/mallard/southcentralalaska/12ml00985/2014|mixedh5|CY194148|northern_hemisphere|north_america|usa|mallard|mallard|anseriforme|avian|2014-09-22|2014-09-22	Am_nonGsGD
a/duck/newyork/470179/2006|h5n2|GU049920|northern_hemisphere|north_america|usa|duck|duck|anseriforme|avian|2006-XX-XX|2006	Am_nonGsGD
a/mallard/maryland/792/2007|h5n9|CY089515|northern_hemisphere|north_america|usa|mallard|mallard|anseriforme|avian|2007-XX-XX|2007	Am_nonGsGD
a/chicken/newjersey/251_4/2008|h5n2|KJ018200|northern_hemisphere|north_america|usa|chicken|chicken|galliforme|avian|2008-02-01|2008-02-01	Am_nonGsGD
a/wildbird/minnesota/460613/2006|h5n2|GQ923525|northern_hemisphere|north_america|usa|wildbird|bird|other|avian|2006-XX-XX|2006	Am_nonGsGD
a/chicken/durango/0590_06/2006|h5n2|KM368295|northern_hemisphere|north_america|mexico|chicken|chicken|galliforme|avian|2006-12-XX|2006-12	Am_nonGsGD
a/environment/california/508249/2007|h5n3|GU052829|northern_hemisphere|north_america|usa|environment|environment|environment|environment|2007-XX-XX|2007	Am_nonGsGD
a/northernpintail/sk/4628/2010|h5n3|JX570829|northern_hemisphere|north_america|canada|northernpintail|Northern_pintail|anseriforme|avian|2010-12-29|2010-12-29	Am_nonGsGD
a/chicken/pt/a158/2015|h5n2|KR137654|northern_hemisphere|china|taiwan|chicken|chicken|galliforme|avian|2015-01-15|2015-01-15	Am_nonGsGD
a/chicken/coahuila/1792_06/2006|h5n2|KM368293|northern_hemisphere|north_america|mexico|chicken|chicken|galliforme|avian|2006-03-XX|2006-03	Am_nonGsGD
a/gadwall/california/490899/2007|h5n2|GU050144|northern_hemisphere|north_america|usa|gadwall|gadwall|anseriforme|avian|2007-XX-XX|2007	Am_nonGsGD
a/mallard/arkansas/473507_9/2006|h5n2|GQ923341|northern_hemisphere|north_america|usa|mallard|mallard|anseriforme|avian|2006-XX-XX|2006	Am_nonGsGD
a/chicken/mexico/07/2007|h5n2|KJ729343|northern_hemisphere|north_america|mexico|chicken|chicken|galliforme|avian|2007-XX-XX|2007	Am_nonGsGD
a/environment/maryland/1162/2006|h5n1|JF758723|northern_hemisphere|north_america|usa|environment|environment|environment|environment|2006-08-02|2006-08-02	Am_nonGsGD
a/mallard/nv/449567_2/2006|h5n2|GU050197|northern_hemisphere|north_america|usa|mallard|mallard|anseriforme|avian|2006-XX-XX|2006	Am_nonGsGD
a/environment/maryland/1165/2006|h5n1|JF758727|northern_hemisphere|north_america|usa|environment|environment|environment|environment|2006-08-02|2006-08-02	Am_nonGsGD
a/mallard/california/2396/2010|h5n2|CY120587|northern_hemisphere|north_america|usa|mallard|mallard|anseriforme|avian|2010-10-30|2010-10-30	Am_nonGsGD
a/mallard/california/1411/2013|h5n5|CY177279|northern_hemisphere|north_america|usa|mallard|mallard|anseriforme|avian|2013-07-23|2013-07-23	Am_nonGsGD
a/chicken/mexico/831_06/2006|h5n2|KM368297|northern_hemisphere|north_america|mexico|chicken|chicken|galliforme|avian|2006-04-XX|2006-04	Am_nonGsGD
a/chicken/taiwan/1682/2013|h5n2|KJ162628|northern_hemisphere|china|taiwan|chicken|chicken|galliforme|avian|2013-01-29|2013-01-29	Am_nonGsGD
a/chicken/durango/0085_06/2006|h5n2|KM368304|northern_hemisphere|north_america|mexico|chicken|chicken|galliforme|avian|2006-02-XX|2006-02	Am_nonGsGD
a/chicken/durango/2393_06/2006|h5n2|KM368307|northern_hemisphere|north_america|mexico|chicken|chicken|galliforme|avian|2006-03-XX|2006-03	Am_nonGsGD
a/mallard/california/5359/2009|h5n2|CY094709|northern_hemisphere|north_america|usa|mallard|mallard|anseriforme|avian|2009-08-04|2009-08-04	Am_nonGsGD
a/mallard/ohio/11os2237/2011|mixedh5|CY132050|northern_hemisphere|north_america|usa|mallard|mallard|anseriforme|avian|2011-08-19|2011-08-19	Am_nonGsGD
a/mallard/california/2527v/2011|h5n1|CY133941|northern_hemisphere|north_america|usa|mallard|mallard|anseriforme|avian|2011-08-12|2011-08-12	Am_nonGsGD
a/mallard/quebec/16334/2005|h5n3|CY047552|northern_hemisphere|north_america|canada|mallard|mallard|anseriforme|avian|2005-08-19|2005-08-19	Am_nonGsGD
a/environment/maryland/1159/2006|h5n1|JF758715|northern_hemisphere|north_america|usa|environment|environment|environment|environment|2006-08-02|2006-08-02	Am_nonGsGD
a/avian/colorado/456648/2006|h5n8|GQ923573|northern_hemisphere|north_america|usa|avian|bird|other|avian|2006-XX-XX|2006	Am_nonGsGD
a/mallard/ohio/11os2006/2011|h5n2|CY132477|northern_hemisphere|north_america|usa|mallard|mallard|anseriforme|avian|2011-08-15|2011-08-15	Am_nonGsGD
a/chicken/jalisco/14589_660/1994|h5n2|FJ610108|northern_hemisphere|north_america|mexico|chicken|chicken|galliforme|avian|1994-XX-XX|1994	Am_nonGsGD
a/mallard/maryland/11os1729/2011|h5n2|CY203421|northern_hemisphere|north_america|usa|mallard|mallard|anseriforme|avian|2011-08-11|2011-08-11	Am_nonGsGD
a/northernpintail/california/473046/2006|h5n2|GU050098|northern_hemisphere|north_america|usa|northernpintail|Northern_pintail|anseriforme|avian|2006-XX-XX|2006	Am_nonGsGD
a/chicken/chis/15224/1997|h5n2|CY014717|northern_hemisphere|north_america|mexico|chicken|chicken|galliforme|avian|1997-03-13|1997-03-13	Am_nonGsGD
a/ruddyturnstone/nj/327/2004|h5n7|EU871921|northern_hemisphere|north_america|usa|ruddyturnstone|ruddy_turnstone|neoave|avian|2004-XX-XX|2004	Am_nonGsGD
a/chicken/michoacan/2960_06/2006|h5n2|KM368301|northern_hemisphere|north_america|mexico|chicken|chicken|galliforme|avian|2006-02-XX|2006-02	Am_nonGsGD
a/tundraswan/alaska//480410/2007|h5n2|GU050136|northern_hemisphere|north_america|usa|tundraswan|tundra_swan|anseriforme|avian|2007-XX-XX|2007	Am_nonGsGD
a/northernshoveler/california/ldc188/2014|h5n2|KY828758|northern_hemisphere|north_america|usa|northernshoveler|northern_shoveler|anseriforme|avian|2014-12-03|2014-12-03	Am_nonGsGD
a/goose/mb/428/2006|h5n2|KC790061|northern_hemisphere|north_america|canada|goose|goose|anseriforme|avian|2006-12-18|2006-12-18	Am_nonGsGD
a/mallard/maryland/07os1217/2007|h5n9|CY203749|northern_hemisphere|north_america|usa|mallard|mallard|anseriforme|avian|2007-07-19|2007-07-19	Am_nonGsGD
a/mallard/qc/2323_25/2006|h5n2|KC790045|northern_hemisphere|north_america|canada|mallard|mallard|anseriforme|avian|2006-09-10|2006-09-10	Am_nonGsGD
a/waterfowl/minnesota/459675/2006|h5n2|GQ923141|northern_hemisphere|north_america|usa|waterfowl|waterfowl|anseriforme|avian|2006-XX-XX|2006	Am_nonGsGD
a/chicken/taiwan/692/2012|h5n2|KJ162604|northern_hemisphere|china|taiwan|chicken|chicken|galliforme|avian|2012-12-06|2012-12-06	Am_nonGsGD
a/chicken/puebla/8623_607/1994|h5n2|AB558473|northern_hemisphere|north_america|mexico|chicken|chicken|galliforme|avian|1994-XX-XX|1994	Am_nonGsGD
a/mallard/california/1370/2013|h5n5|CY177183|northern_hemisphere|north_america|usa|mallard|mallard|anseriforme|avian|2013-07-22|2013-07-22	Am_nonGsGD
a/mallard/southcentralalaska/12ml00977/2014|h5n2|CY194139|northern_hemisphere|north_america|usa|mallard|mallard|anseriforme|avian|2014-09-22|2014-09-22	Am_nonGsGD
a/mallard/california/2559p/2011|h5n8|CY134101|northern_hemisphere|north_america|usa|mallard|mallard|anseriforme|avian|2011-08-12|2011-08-12	Am_nonGsGD
a/northernshoveler/mississippi/11os5805/2011|h5n1|CY166736|northern_hemisphere|north_america|usa|northernshoveler|northern_shoveler|anseriforme|avian|2011-12-08|2011-12-08	Am_nonGsGD
a/sandpiper/southcentralalaska/16mb01156/2016|h5n2|CY213568|northern_hemisphere|north_america|usa|sandpiper|sandpiper|neoave|avian|2016-05-07|2016-05-07	Am_nonGsGD
a/mallard/california/2531v/2011|h5n1|CY133957|northern_hemisphere|north_america|usa|mallard|mallard|anseriforme|avian|2011-08-12|2011-08-12	Am_nonGsGD
a/chicken/taiwan/2593/2012|h5n2|KJ162612|northern_hemisphere|china|taiwan|chicken|chicken|galliforme|avian|2012-12-27|2012-12-27	Am_nonGsGD
a/mallard/maryland/07os864/2007|h5n8|CY203725|northern_hemisphere|north_america|usa|mallard|mallard|anseriforme|avian|2007-06-27|2007-06-27	Am_nonGsGD
a/duck/newyork/440410/2006|h5n2|GU049888|northern_hemisphere|north_america|usa|duck|duck|anseriforme|avian|2006-XX-XX|2006	Am_nonGsGD
